src_ip,dst_ip,bytes,packets,protocol,process,anomaly_score,is_anomaly,timestamp
10.71.162.243,52.191.219.104,268,1,TCP,svchost.exe,0.0,False,2025-09-08T06:25:36.614710
20.190.146.38,10.71.162.243,66,1,TCP,Unknown,0.0,False,2025-09-08T06:25:36.635505
10.71.162.243,224.77.77.77,155,1,UDP,ArmouryCrate.UserSessionHelper.exe,0.0,False,2025-09-08T06:25:36.652983
52.191.219.104,10.71.162.243,2654,1,TCP,Unknown,0.0,False,2025-09-08T06:25:36.672689
52.191.219.104,10.71.162.243,1212,1,TCP,Unknown,0.0,False,2025-09-08T06:25:36.725322
10.71.162.243,52.191.219.104,54,1,TCP,MoUsoCoreWorker.exe,0.0,False,2025-09-08T06:25:36.741902
20.190.146.38,10.71.162.243,66,1,TCP,Unknown,0.0,False,2025-09-08T06:25:36.761026
10.71.162.243,52.191.219.104,212,1,TCP,MoUsoCoreWorker.exe,0.0,False,2025-09-08T06:25:36.778379
20.190.146.38,10.71.162.243,54,1,TCP,Unknown,0.0,False,2025-09-08T06:25:36.798697
20.190.146.38,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:25:36.916177
20.190.146.38,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:25:36.936596
10.71.162.243,20.190.146.38,54,1,TCP,svchost.exe,0.0,False,2025-09-08T06:25:36.955279
20.190.146.38,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:25:36.974637
20.190.146.38,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:25:36.994113
10.71.162.243,20.190.146.38,54,1,TCP,svchost.exe,0.0,False,2025-09-08T06:25:37.011472
20.190.146.38,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:25:37.031656
20.190.146.38,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:25:37.053527
10.71.162.243,20.190.146.38,54,1,TCP,svchost.exe,0.0,False,2025-09-08T06:25:37.073093
20.190.146.38,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:25:37.094854
20.190.146.38,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:25:37.117342
10.71.162.243,20.190.146.38,54,1,TCP,svchost.exe,0.0,False,2025-09-08T06:25:37.135837
20.190.146.38,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:25:37.157392
20.190.146.38,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:25:37.179870
10.71.162.243,20.190.146.38,54,1,TCP,svchost.exe,0.0,False,2025-09-08T06:25:37.196741
20.190.146.38,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:25:37.217927
20.190.146.38,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:25:37.238236
10.71.162.243,20.190.146.38,54,1,TCP,svchost.exe,0.0,False,2025-09-08T06:25:37.255162
20.190.146.38,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:25:37.277101
52.191.219.104,10.71.162.243,2654,1,TCP,Unknown,0.0,False,2025-09-08T06:25:37.298187
52.191.219.104,10.71.162.243,105,1,TCP,Unknown,0.0,False,2025-09-08T06:25:37.318017
10.71.162.243,52.191.219.104,54,1,TCP,svchost.exe,0.0,False,2025-09-08T06:25:37.335157
52.191.219.104,10.71.162.243,1212,1,TCP,Unknown,0.0,False,2025-09-08T06:25:37.354907
52.191.219.104,10.71.162.243,123,1,TCP,Unknown,0.0,False,2025-09-08T06:25:37.374351
10.71.162.243,52.191.219.104,54,1,TCP,MoUsoCoreWorker.exe,0.0,False,2025-09-08T06:25:37.390778
10.71.162.243,52.191.219.104,212,1,TCP,svchost.exe,0.0,False,2025-09-08T06:25:37.407520
10.71.162.243,52.191.219.104,141,1,TCP,MoUsoCoreWorker.exe,0.0,False,2025-09-08T06:25:37.423957
10.71.162.243,52.191.219.104,1311,1,TCP,MoUsoCoreWorker.exe,0.0,False,2025-09-08T06:25:37.440237
10.71.162.243,52.191.219.104,92,1,TCP,MoUsoCoreWorker.exe,0.0,False,2025-09-08T06:25:37.457566
10.71.162.243,20.190.146.38,54,1,TCP,svchost.exe,0.0,False,2025-09-08T06:25:37.474957
20.190.146.38,10.71.162.243,827,1,TCP,Unknown,0.0,False,2025-09-08T06:25:37.494710
10.71.162.243,20.190.146.38,54,1,TCP,svchost.exe,0.0,False,2025-09-08T06:25:37.511094
52.191.219.104,10.71.162.243,92,1,TCP,Unknown,0.0,False,2025-09-08T06:25:37.531878
10.71.162.243,10.71.162.92,80,1,UDP,svchost.exe,0.0,False,2025-09-08T06:25:37.549262
10.71.162.243,10.71.162.92,80,1,UDP,svchost.exe,0.0,False,2025-09-08T06:25:37.569838
52.191.219.104,10.71.162.243,105,1,TCP,Unknown,0.0,False,2025-09-08T06:25:37.589323
52.191.219.104,10.71.162.243,123,1,TCP,Unknown,0.0,False,2025-09-08T06:25:37.608598
10.71.162.243,52.191.219.104,54,1,TCP,svchost.exe,0.0,False,2025-09-08T06:25:37.625232
10.71.162.243,52.191.219.104,141,1,TCP,svchost.exe,0.0,False,2025-09-08T06:25:37.642072
10.71.162.243,52.191.219.104,1027,1,TCP,svchost.exe,0.0,False,2025-09-08T06:25:37.659314
10.71.162.243,52.191.219.104,92,1,TCP,svchost.exe,0.0,False,2025-09-08T06:25:37.676533
10.71.162.243,52.191.219.104,54,1,TCP,MoUsoCoreWorker.exe,0.0,False,2025-09-08T06:25:37.692976
10.71.162.92,10.71.162.243,285,1,UDP,Unknown,0.0,False,2025-09-08T06:25:37.716762
10.71.162.92,10.71.162.243,297,1,UDP,Unknown,0.0,False,2025-09-08T06:25:37.738279
52.191.219.104,10.71.162.243,54,1,TCP,Unknown,0.0,False,2025-09-08T06:25:37.758496
52.191.219.104,10.71.162.243,418,1,TCP,Unknown,0.0,False,2025-09-08T06:25:37.832016
52.191.219.104,10.71.162.243,92,1,TCP,Unknown,0.0,False,2025-09-08T06:25:37.853992
10.71.162.243,52.191.219.104,54,1,TCP,svchost.exe,0.0,False,2025-09-08T06:25:37.874987
10.71.162.243,52.191.219.104,54,1,TCP,MoUsoCoreWorker.exe,0.0,False,2025-09-08T06:25:37.892247
10.71.162.243,10.71.162.92,74,1,UDP,svchost.exe,0.0,False,2025-09-08T06:25:37.992238
10.71.162.243,10.71.162.92,74,1,UDP,svchost.exe,0.0,False,2025-09-08T06:25:38.011922
52.191.219.104,10.71.162.243,54,1,TCP,Unknown,0.0,False,2025-09-08T06:25:38.033456
52.191.219.104,10.71.162.243,96,1,TCP,Unknown,0.0,False,2025-09-08T06:25:38.228673
52.191.219.104,10.71.162.243,459,1,TCP,Unknown,0.0,False,2025-09-08T06:25:38.252053
10.71.162.243,52.191.219.104,54,1,TCP,MoUsoCoreWorker.exe,0.0,False,2025-09-08T06:25:38.270468
10.71.162.243,52.191.219.104,54,1,TCP,svchost.exe,0.0,False,2025-09-08T06:25:38.290512
52.191.219.104,10.71.162.243,54,1,TCP,Unknown,0.0,False,2025-09-08T06:25:38.313639
10.71.162.92,10.71.162.243,294,1,UDP,Unknown,0.0,False,2025-09-08T06:25:38.337476
10.71.162.92,10.71.162.243,270,1,UDP,Unknown,0.0,False,2025-09-08T06:25:38.360310
10.71.162.243,10.71.162.92,91,1,UDP,svchost.exe,0.0,False,2025-09-08T06:25:38.396735
10.71.162.243,10.71.162.92,91,1,UDP,svchost.exe,0.0,False,2025-09-08T06:25:38.414254
10.71.162.243,224.77.77.77,155,1,UDP,ArmouryCrate.UserSessionHelper.exe,0.0,False,2025-09-08T06:25:38.452079
10.71.162.92,10.71.162.243,361,1,UDP,Unknown,0.0,False,2025-09-08T06:25:38.473612
10.71.162.92,10.71.162.243,304,1,UDP,Unknown,0.0,False,2025-09-08T06:25:38.495379
10.71.162.243,20.44.220.42,66,1,TCP,svchost.exe,0.0,False,2025-09-08T06:25:38.518062
10.71.162.243,10.71.162.92,91,1,UDP,svchost.exe,0.0,False,2025-09-08T06:25:38.541852
10.71.162.243,10.71.162.92,91,1,UDP,svchost.exe,0.0,False,2025-09-08T06:25:38.558784
52.191.219.104,10.71.162.243,96,1,TCP,Unknown,0.0,False,2025-09-08T06:25:38.609077
52.191.219.104,10.71.162.243,54,1,TCP,Unknown,0.0,False,2025-09-08T06:25:38.630363
10.71.162.243,52.191.219.104,54,1,TCP,svchost.exe,0.0,False,2025-09-08T06:25:38.647121
10.71.162.92,10.71.162.243,227,1,UDP,Unknown,0.0,False,2025-09-08T06:25:38.669919
10.71.162.92,10.71.162.243,271,1,UDP,Unknown,0.0,False,2025-09-08T06:25:38.703145
10.71.162.243,20.44.239.154,66,1,TCP,taskhostw.exe,0.0,False,2025-09-08T06:25:38.724982
20.44.220.42,10.71.162.243,66,1,TCP,Unknown,0.0,False,2025-09-08T06:25:38.746230
10.71.162.243,20.44.220.42,54,1,TCP,svchost.exe,0.0,False,2025-09-08T06:25:38.764095
10.71.162.243,20.44.220.42,535,1,TCP,svchost.exe,0.0,False,2025-09-08T06:25:38.781089
20.44.239.154,10.71.162.243,66,1,TCP,Unknown,0.0,False,2025-09-08T06:25:38.827665
10.71.162.243,20.44.239.154,54,1,TCP,taskhostw.exe,0.0,False,2025-09-08T06:25:38.844162
10.71.162.243,20.44.239.154,268,1,TCP,taskhostw.exe,0.0,False,2025-09-08T06:25:38.861617
20.44.220.42,10.71.162.243,54,1,TCP,Unknown,0.0,False,2025-09-08T06:25:38.882242
20.44.220.42,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:25:38.903482
20.44.220.42,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:25:38.923236
10.71.162.243,20.44.220.42,54,1,TCP,svchost.exe,0.0,False,2025-09-08T06:25:38.940704
20.44.220.42,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:25:38.960891
20.44.220.42,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:25:38.982788
10.71.162.243,20.44.220.42,54,1,TCP,svchost.exe,0.0,False,2025-09-08T06:25:38.998458
20.44.220.42,10.71.162.243,223,1,TCP,Unknown,0.0,False,2025-09-08T06:25:39.018195
10.71.162.243,20.44.220.42,134,1,TCP,svchost.exe,0.0,False,2025-09-08T06:25:39.034821
10.71.162.243,20.44.220.42,134,1,TCP,svchost.exe,0.0,False,2025-09-08T06:25:39.051982
10.71.162.243,20.44.220.42,1354,1,TCP,svchost.exe,0.0,False,2025-09-08T06:25:39.071191
10.71.162.243,20.44.220.42,530,1,TCP,svchost.exe,0.0,False,2025-09-08T06:25:39.089551
20.44.239.154,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:25:39.111323
20.44.239.154,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:25:39.132715
10.71.162.243,20.44.239.154,54,1,TCP,taskhostw.exe,0.0,False,2025-09-08T06:25:39.149688
20.44.239.154,10.71.162.243,1212,1,TCP,Unknown,0.0,False,2025-09-08T06:25:39.171623
10.71.162.243,20.44.239.154,212,1,TCP,taskhostw.exe,0.0,False,2025-09-08T06:25:39.190426
20.44.220.42,10.71.162.243,628,1,TCP,Unknown,0.0,False,2025-09-08T06:25:39.212132
20.44.220.42,10.71.162.243,175,1,TCP,Unknown,0.0,False,2025-09-08T06:25:39.234219
10.71.162.243,20.44.220.42,54,1,TCP,svchost.exe,0.0,False,2025-09-08T06:25:39.251307
10.71.162.243,20.44.220.42,85,1,TCP,svchost.exe,0.0,False,2025-09-08T06:25:39.268071
20.44.220.42,10.71.162.243,54,1,TCP,Unknown,0.0,False,2025-09-08T06:25:39.289498
20.44.239.154,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:25:39.311445
10.71.162.243,20.44.239.154,66,1,TCP,taskhostw.exe,0.0,False,2025-09-08T06:25:39.328824
20.44.220.42,10.71.162.243,54,1,TCP,Unknown,0.0,False,2025-09-08T06:25:39.350259
20.44.220.42,10.71.162.243,565,1,TCP,Unknown,0.0,False,2025-09-08T06:25:39.371361
10.71.162.243,20.44.220.42,54,1,TCP,svchost.exe,0.0,False,2025-09-08T06:25:39.388093
10.71.162.243,20.44.220.42,54,1,TCP,svchost.exe,0.0,False,2025-09-08T06:25:39.404876
10.71.162.243,20.44.239.154,212,1,TCP,taskhostw.exe,0.0,False,2025-09-08T06:25:39.421119
20.44.220.42,10.71.162.243,565,1,TCP,Unknown,0.0,False,2025-09-08T06:25:39.467800
10.71.162.243,20.44.220.42,66,1,TCP,svchost.exe,0.0,False,2025-09-08T06:25:39.484904
10.71.162.243,20.44.239.154,212,1,TCP,taskhostw.exe,0.0,False,2025-09-08T06:25:39.693081
20.44.220.42,10.71.162.243,54,1,TCP,Unknown,0.0,False,2025-09-08T06:25:39.792752
20.44.239.154,10.71.162.243,123,1,TCP,Unknown,0.0,False,2025-09-08T06:25:39.814085
10.71.162.243,20.44.239.154,66,1,TCP,taskhostw.exe,0.0,False,2025-09-08T06:25:39.831028
20.44.239.154,10.71.162.243,66,1,TCP,Unknown,0.0,False,2025-09-08T06:25:39.874520
20.44.239.154,10.71.162.243,174,1,TCP,Unknown,0.0,False,2025-09-08T06:25:39.955419
10.71.162.243,20.44.239.154,66,1,TCP,taskhostw.exe,0.0,False,2025-09-08T06:25:39.973408
10.71.162.243,20.44.239.154,141,1,TCP,taskhostw.exe,0.0,False,2025-09-08T06:25:39.990632
10.71.162.243,20.44.239.154,274,1,TCP,taskhostw.exe,0.0,False,2025-09-08T06:25:40.009007
10.71.162.243,20.44.239.154,92,1,TCP,taskhostw.exe,0.0,False,2025-09-08T06:25:40.026528
20.44.239.154,10.71.162.243,92,1,TCP,Unknown,0.0,False,2025-09-08T06:25:40.072467
10.71.162.243,20.44.239.154,54,1,TCP,taskhostw.exe,0.0,False,2025-09-08T06:25:40.089698
20.44.220.42,10.71.162.243,54,1,TCP,Unknown,0.0,False,2025-09-08T06:25:40.111309
10.71.162.243,20.44.220.42,54,1,TCP,svchost.exe,0.0,False,2025-09-08T06:25:40.127839
20.44.239.154,10.71.162.243,54,1,TCP,Unknown,0.0,False,2025-09-08T06:25:40.149390
20.44.239.154,10.71.162.243,409,1,TCP,Unknown,0.0,False,2025-09-08T06:25:40.170507
10.71.162.243,20.44.239.154,54,1,TCP,taskhostw.exe,0.0,False,2025-09-08T06:25:40.188959
10.71.162.243,20.44.239.154,66,1,TCP,taskhostw.exe,0.0,False,2025-09-08T06:25:40.219006
20.44.239.154,10.71.162.243,96,1,TCP,Unknown,0.0,False,2025-09-08T06:25:40.274390
10.71.162.243,20.44.239.154,54,1,TCP,taskhostw.exe,0.0,False,2025-09-08T06:25:40.292772
20.44.239.154,10.71.162.243,54,1,TCP,Unknown,0.0,False,2025-09-08T06:25:40.315164
10.71.162.243,10.71.162.92,86,1,UDP,svchost.exe,0.0,False,2025-09-08T06:25:40.333058
10.71.162.243,10.71.162.92,86,1,UDP,svchost.exe,0.0,False,2025-09-08T06:25:40.349796
10.71.162.92,10.71.162.243,172,1,UDP,Unknown,0.0,False,2025-09-08T06:25:40.401585
20.44.239.154,10.71.162.243,66,1,TCP,Unknown,0.0,False,2025-09-08T06:25:40.424477
10.71.162.243,20.44.239.154,54,1,TCP,taskhostw.exe,0.0,False,2025-09-08T06:25:40.441443
10.71.162.243,20.44.239.154,268,1,TCP,taskhostw.exe,0.0,False,2025-09-08T06:25:40.459450
10.71.162.92,10.71.162.243,196,1,UDP,Unknown,0.0,False,2025-09-08T06:25:40.480987
10.71.162.243,224.77.77.77,155,1,UDP,ArmouryCrate.UserSessionHelper.exe,0.0,False,2025-09-08T06:25:40.496872
10.71.162.243,10.71.162.92,91,1,UDP,svchost.exe,0.0,False,2025-09-08T06:25:40.513176
10.71.162.243,10.71.162.92,91,1,UDP,svchost.exe,0.0,False,2025-09-08T06:25:40.530090
20.44.239.154,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:25:40.589577
20.44.239.154,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:25:40.610450
10.71.162.243,20.44.239.154,54,1,TCP,taskhostw.exe,0.0,False,2025-09-08T06:25:40.627137
20.44.239.154,10.71.162.243,1212,1,TCP,Unknown,0.0,False,2025-09-08T06:25:40.651171
10.71.162.92,10.71.162.243,179,1,UDP,Unknown,0.0,False,2025-09-08T06:25:40.671806
10.71.162.92,10.71.162.243,191,1,UDP,Unknown,0.0,False,2025-09-08T06:25:40.693412
10.71.162.243,20.44.239.154,212,1,TCP,taskhostw.exe,0.0,False,2025-09-08T06:25:40.711611
10.71.162.243,130.213.27.177,66,1,TCP,svchost.exe,0.0,False,2025-09-08T06:25:40.734473
10.71.162.243,13.95.31.18,66,1,TCP,svchost.exe,0.0,False,2025-09-08T06:25:40.910399
20.44.239.154,10.71.162.243,105,1,TCP,Unknown,0.0,False,2025-09-08T06:25:40.931950
20.44.239.154,10.71.162.243,123,1,TCP,Unknown,0.0,False,2025-09-08T06:25:40.952072
10.71.162.243,20.44.239.154,54,1,TCP,taskhostw.exe,0.0,False,2025-09-08T06:25:40.968887
10.71.162.243,20.44.239.154,141,1,TCP,taskhostw.exe,0.0,False,2025-09-08T06:25:40.986005
10.71.162.243,20.44.239.154,274,1,TCP,taskhostw.exe,0.0,False,2025-09-08T06:25:41.002912
10.71.162.243,20.44.239.154,92,1,TCP,taskhostw.exe,0.0,False,2025-09-08T06:25:41.019065
20.44.239.154,10.71.162.243,54,1,TCP,Unknown,0.0,False,2025-09-08T06:25:41.108901
20.44.239.154,10.71.162.243,92,1,TCP,Unknown,0.0,False,2025-09-08T06:25:41.130411
130.213.27.177,10.71.162.243,66,1,TCP,Unknown,0.0,False,2025-09-08T06:25:41.152706
10.71.162.243,130.213.27.177,54,1,TCP,svchost.exe,0.0,False,2025-09-08T06:25:41.170102
10.71.162.243,130.213.27.177,263,1,TCP,svchost.exe,0.0,False,2025-09-08T06:25:41.186504
10.71.162.243,20.44.239.154,54,1,TCP,taskhostw.exe,0.0,False,2025-09-08T06:25:41.203523
13.95.31.18,10.71.162.243,66,1,TCP,Unknown,0.0,False,2025-09-08T06:25:41.225651
10.71.162.243,13.95.31.18,54,1,TCP,svchost.exe,0.0,False,2025-09-08T06:25:41.241692
10.71.162.243,13.95.31.18,268,1,TCP,svchost.exe,0.0,False,2025-09-08T06:25:41.257629
20.44.239.154,10.71.162.243,409,1,TCP,Unknown,0.0,False,2025-09-08T06:25:41.321620
10.71.162.243,20.44.239.154,54,1,TCP,taskhostw.exe,0.0,False,2025-09-08T06:25:41.341614
20.44.239.154,10.71.162.243,54,1,TCP,Unknown,0.0,False,2025-09-08T06:25:41.466938
10.71.162.243,20.44.239.154,54,1,TCP,taskhostw.exe,0.0,False,2025-09-08T06:25:41.483082
13.95.31.18,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:25:41.504662
13.95.31.18,10.71.162.243,1309,1,TCP,Unknown,0.0,False,2025-09-08T06:25:41.525850
10.71.162.243,13.95.31.18,54,1,TCP,svchost.exe,0.0,False,2025-09-08T06:25:41.542271
130.213.27.177,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:25:41.563958
10.71.162.243,13.95.31.18,212,1,TCP,svchost.exe,0.0,False,2025-09-08T06:25:41.580580
130.213.27.177,10.71.162.243,1181,1,TCP,Unknown,0.0,False,2025-09-08T06:25:41.601226
10.71.162.243,130.213.27.177,54,1,TCP,svchost.exe,0.0,False,2025-09-08T06:25:41.617137
10.71.162.243,130.213.27.177,212,1,TCP,svchost.exe,0.0,False,2025-09-08T06:25:41.634123
13.95.31.18,10.71.162.243,105,1,TCP,Unknown,0.0,False,2025-09-08T06:25:41.749531
13.95.31.18,10.71.162.243,123,1,TCP,Unknown,0.0,False,2025-09-08T06:25:41.770862
10.71.162.243,13.95.31.18,54,1,TCP,svchost.exe,0.0,False,2025-09-08T06:25:41.787773
10.71.162.243,13.95.31.18,141,1,TCP,svchost.exe,0.0,False,2025-09-08T06:25:41.803649
10.71.162.243,13.95.31.18,279,1,TCP,svchost.exe,0.0,False,2025-09-08T06:25:41.820590
10.71.162.243,13.95.31.18,92,1,TCP,svchost.exe,0.0,False,2025-09-08T06:25:41.838436
10.71.162.243,13.95.31.18,1354,1,TCP,svchost.exe,0.0,False,2025-09-08T06:25:41.855159
10.71.162.243,13.95.31.18,1354,1,TCP,svchost.exe,0.0,False,2025-09-08T06:25:41.871699
10.71.162.243,13.95.31.18,1354,1,TCP,svchost.exe,0.0,False,2025-09-08T06:25:41.888323
10.71.162.243,13.95.31.18,1354,1,TCP,svchost.exe,0.0,False,2025-09-08T06:25:41.905101
10.71.162.243,13.95.31.18,1354,1,TCP,svchost.exe,0.0,False,2025-09-08T06:25:41.921082
10.71.162.243,13.95.31.18,1354,1,TCP,svchost.exe,0.0,False,2025-09-08T06:25:41.937155
10.71.162.243,13.95.31.18,1354,1,TCP,svchost.exe,0.0,False,2025-09-08T06:25:41.953210
10.71.162.243,13.95.31.18,1354,1,TCP,svchost.exe,0.0,False,2025-09-08T06:25:41.969063
10.71.162.243,13.95.31.18,1354,1,TCP,svchost.exe,0.0,False,2025-09-08T06:25:41.985065
10.71.162.243,13.95.31.18,1354,1,TCP,svchost.exe,0.0,False,2025-09-08T06:25:42.001469
130.213.27.177,10.71.162.243,105,1,TCP,Unknown,0.0,False,2025-09-08T06:25:42.022283
130.213.27.177,10.71.162.243,123,1,TCP,Unknown,0.0,False,2025-09-08T06:25:42.044224
10.71.162.243,130.213.27.177,54,1,TCP,svchost.exe,0.0,False,2025-09-08T06:25:42.060621
10.71.162.243,130.213.27.177,141,1,TCP,svchost.exe,0.0,False,2025-09-08T06:25:42.077733
10.71.162.243,130.213.27.177,336,1,TCP,svchost.exe,0.0,False,2025-09-08T06:25:42.094691
10.71.162.243,130.213.27.177,92,1,TCP,svchost.exe,0.0,False,2025-09-08T06:25:42.111223
10.71.162.243,130.213.27.177,1354,1,TCP,svchost.exe,0.0,False,2025-09-08T06:25:42.128331
10.71.162.243,130.213.27.177,1354,1,TCP,svchost.exe,0.0,False,2025-09-08T06:25:42.144326
10.71.162.243,130.213.27.177,1354,1,TCP,svchost.exe,0.0,False,2025-09-08T06:25:42.160385
10.71.162.243,130.213.27.177,1354,1,TCP,svchost.exe,0.0,False,2025-09-08T06:25:42.176525
10.71.162.243,130.213.27.177,1354,1,TCP,svchost.exe,0.0,False,2025-09-08T06:25:42.193341
10.71.162.243,130.213.27.177,1354,1,TCP,svchost.exe,0.0,False,2025-09-08T06:25:42.209782
10.71.162.243,130.213.27.177,1354,1,TCP,svchost.exe,0.0,False,2025-09-08T06:25:42.226501
10.71.162.243,130.213.27.177,1354,1,TCP,svchost.exe,0.0,False,2025-09-08T06:25:42.243685
10.71.162.243,130.213.27.177,1354,1,TCP,svchost.exe,0.0,False,2025-09-08T06:25:42.259923
13.95.31.18,10.71.162.243,92,1,TCP,Unknown,0.0,False,2025-09-08T06:25:42.280575
13.95.31.18,10.71.162.243,54,1,TCP,Unknown,0.0,False,2025-09-08T06:25:42.301260
13.95.31.18,10.71.162.243,54,1,TCP,Unknown,0.0,False,2025-09-08T06:25:42.322485
10.71.162.243,13.95.31.18,1354,1,TCP,svchost.exe,0.0,False,2025-09-08T06:25:42.338780
10.71.162.243,13.95.31.18,1354,1,TCP,svchost.exe,0.0,False,2025-09-08T06:25:42.356567
13.95.31.18,10.71.162.243,54,1,TCP,Unknown,0.0,False,2025-09-08T06:25:42.378255
10.71.162.243,13.95.31.18,1354,1,TCP,svchost.exe,0.0,False,2025-09-08T06:25:42.395516
10.71.162.243,13.95.31.18,1354,1,TCP,svchost.exe,0.0,False,2025-09-08T06:25:42.412130
13.95.31.18,10.71.162.243,54,1,TCP,Unknown,0.0,False,2025-09-08T06:25:42.434756
10.71.162.243,13.95.31.18,1354,1,TCP,svchost.exe,0.0,False,2025-09-08T06:25:42.453302
10.71.162.243,13.95.31.18,1354,1,TCP,svchost.exe,0.0,False,2025-09-08T06:25:42.470264
13.95.31.18,10.71.162.243,54,1,TCP,Unknown,0.0,False,2025-09-08T06:25:42.493083
10.71.162.243,13.95.31.18,1354,1,TCP,svchost.exe,0.0,False,2025-09-08T06:25:42.510356
10.71.162.243,13.95.31.18,1354,1,TCP,svchost.exe,0.0,False,2025-09-08T06:25:42.527481
13.95.31.18,10.71.162.243,54,1,TCP,Unknown,0.0,False,2025-09-08T06:25:42.549125
10.71.162.243,13.95.31.18,1354,1,TCP,svchost.exe,0.0,False,2025-09-08T06:25:42.566778
10.71.162.243,13.95.31.18,1354,1,TCP,svchost.exe,0.0,False,2025-09-08T06:25:42.584356
13.95.31.18,10.71.162.243,54,1,TCP,Unknown,0.0,False,2025-09-08T06:25:42.606199
10.71.162.243,13.95.31.18,1354,1,TCP,svchost.exe,0.0,False,2025-09-08T06:25:42.623026
10.71.162.243,13.95.31.18,1354,1,TCP,svchost.exe,0.0,False,2025-09-08T06:25:42.639246
13.95.31.18,10.71.162.243,54,1,TCP,Unknown,0.0,False,2025-09-08T06:25:42.660556
10.71.162.243,13.95.31.18,1354,1,TCP,svchost.exe,0.0,False,2025-09-08T06:25:42.679490
10.71.162.243,13.95.31.18,1354,1,TCP,svchost.exe,0.0,False,2025-09-08T06:25:42.696972
130.213.27.177,10.71.162.243,92,1,TCP,Unknown,0.0,False,2025-09-08T06:25:42.719718
10.71.162.243,130.213.27.177,1354,1,TCP,svchost.exe,0.0,False,2025-09-08T06:25:42.736933
10.71.162.243,224.77.77.77,155,1,UDP,ArmouryCrate.UserSessionHelper.exe,0.0,False,2025-09-08T06:25:42.753642
130.213.27.177,10.71.162.243,54,1,TCP,Unknown,0.0,False,2025-09-08T06:25:42.775835
130.213.27.177,10.71.162.243,54,1,TCP,Unknown,0.0,False,2025-09-08T06:25:42.797449
10.71.162.243,130.213.27.177,1354,1,TCP,svchost.exe,0.0,False,2025-09-08T06:25:42.814712
10.71.162.243,130.213.27.177,1354,1,TCP,svchost.exe,0.0,False,2025-09-08T06:25:42.831830
13.95.31.18,10.71.162.243,66,1,TCP,Unknown,0.0,False,2025-09-08T06:25:42.852481
10.71.162.243,13.95.31.18,1354,1,TCP,svchost.exe,0.0,False,2025-09-08T06:25:42.869211
13.95.31.18,10.71.162.243,66,1,TCP,Unknown,0.0,False,2025-09-08T06:25:42.916548
10.71.162.243,13.95.31.18,1211,1,TCP,svchost.exe,0.0,False,2025-09-08T06:25:42.932857
13.95.31.18,10.71.162.243,74,1,TCP,Unknown,0.0,False,2025-09-08T06:25:43.068385
10.71.162.243,13.95.31.18,1354,1,TCP,svchost.exe,0.0,False,2025-09-08T06:25:43.087010
10.71.162.243,13.95.31.18,197,1,TCP,svchost.exe,0.0,False,2025-09-08T06:25:43.103867
10.71.162.243,13.95.31.18,1354,1,TCP,svchost.exe,0.0,False,2025-09-08T06:25:43.120823
130.213.27.177,10.71.162.243,92,1,TCP,Unknown,0.0,False,2025-09-08T06:25:43.212637
10.71.162.243,130.213.27.177,66,1,TCP,svchost.exe,0.0,False,2025-09-08T06:25:43.228637
130.213.27.177,10.71.162.243,66,1,TCP,Unknown,0.0,False,2025-09-08T06:25:43.275674
10.71.162.243,130.213.27.177,1354,1,TCP,svchost.exe,0.0,False,2025-09-08T06:25:43.293924
10.71.162.243,130.213.27.177,1354,1,TCP,svchost.exe,0.0,False,2025-09-08T06:25:43.311212
10.71.162.243,130.213.27.177,1354,1,TCP,svchost.exe,0.0,False,2025-09-08T06:25:43.329648
13.95.31.18,10.71.162.243,82,1,TCP,Unknown,0.0,False,2025-09-08T06:25:43.557160
